org_id,markt,naam,naam_aliassen,moeder_org_id,categorie,domein,beoordeelt_zelf,bewijs_citaat,bewijs_url,particulier,bron_particulier,omvang_medewerkers,lerenden_per_jaar,lerenden_diploma,lerenden_diploma_bron,aantal_opleidingen,cursusprijs,omzet_indicatie,geschatte_jaarwaarde,omvang_niveau,omvang_citaat,omvang_url,icp_status,blokkade_reden,close_lead_id,close_gecheckt_op,contact_zoekpoging,notities,laatst_bijgewerkt,bijgewerkt_door
org_breederzorg-thuiszorg-breederzorg-opleidingen-b-v,nl,Breederzorg Thuiszorg & Breederzorg Opleidingen B.V.,,org_zelfstandig,Erkende particuliere BBL MBO-zorgopleider (CRKBO 2026-08-05),breederzorg.nl,Ja,"""officiele en wettelijk erkende BBL MBO opleidingen bij DUO ... voorzien van een CREBO nummer"" + ""Zowel de basisvakken als de keuzedelen, sluit je af met een examen""; eigen examencommissie. Verpleegkundige nv4 duurt 24 mnd. —",https://www.breederzorg.nl/opleidingen/verpleegkundige/,Ja,CRKBO-geregistreerd + eigen CREBO (erkende particuliere mbo),,,,,,,,,,,,gekwalificeerd,,,,"GEEN CONTACT: Thuiszorgbedrijf met een interne MBO-opleidingstak; geen aparte publieke opleidingslead. Clay toont vooral zorgpersoneel. Spoor: Manager Zorg en Kwaliteit Annemarie Wijnands, of de directeur via KvK. Marginale fit (traint eigen personeel).",moeder-tekst: Zelfstandig,2026-08-14,migratie
org_btsg,nl,BTSG,,org_zelfstandig,CZO-erkende zorgopleider ouderenzorg en dementie; twee eigen examinatoren,btsg.nl,Ja,"""Het examengesprek wordt op een afgesproken moment ingepland en digitaal afgenomen door twee examinatoren van BTSG"" —",https://btsg.nl/veelgestelde-vragen/,Ja,"NRTO-lid, particuliere aanbieder",,,,,,,,,,,,gekwalificeerd,,,,,moeder-tekst: Zelfstandig,2026-08-14,migratie
org_bureau-sterk,nl,Bureau STERK,,org_zelfstandig,EVC-bureau met eigen assessoren en instellingsexamens,bureausterk.nl,Ja,"""Bureau STERK neemt de instellingsexamens af: voor de talen zijn dat drie onderdelen: Spreken, Gesprekken en Schrijven."" —",https://bureausterk.nl/toetsen,Ja,"NRTO-lid, particuliere aanbieder",,,,,,,,,,,,gekwalificeerd,,,,,moeder-tekst: Zelfstandig,2026-08-14,migratie
org_business-school-nederland,nl,Business School Nederland,,org_business-school-netherlands,"Action Learning MBA (hbo-master); dissertation plus verdediging. Nam in maart 2025 Business School Notenboom over, die staat al op de lijst",bsn.nl,Ja,"""Viva Voce; mondelinge verdediging van je dissertation"" na de Action Learning afstudeeropdracht waarin ""je een complex strategisch vraagstuk oplost voor jouw eigen organisatie"" —",https://www.bsn.nl/opleidingen/mba/action-learning/,Ja,"Particuliere business school, ACBSP- en FIBAA-geaccrediteerd",,500,,,8,4000,2000000,80000,hard,500+ studenten per jaar,https://www.bsn.nl/over-ons/waarom-bsn/,gekwalificeerd,,,,,"LET OP ZUSTERMERK: deelt de moeder-slug org_business-school-netherlands met Business School Notenboom, en Notenboom is GEBLOKKEERD (lopend gesprek via Dante, bevestigd 02-09-2026). Stem af voor je BSN koud benadert, de groep kent Eduface al. Eigendomsrelatie tussen BSN en Notenboom is nog niet op een bron bevestigd, alleen de gedeelde moeder-slug in dit bestand.",2026-09-02,lead-sourcing-nl
org_business-school-netherlands,nl,Business School Netherlands,,,,,Onbekend,,,Onbekend,,,,,,,,,,,,,kandidaat,,,,,"afgeleid uit de kolom Moeder / groep, niet zelf gekwalificeerd",2026-08-14,migratie
org_business-school-notenboom,nl,Business School Notenboom,Notenboom|Notenboom Opleidingen,org_business-school-netherlands,"Privaat hbo business, plus vmbo-tl/havo/vwo en mbo",notenboom.nl,Ja,"NVAO-panelrapport hbo-ba Business Administration: ""De eindscripties zelf worden beoordeeld door een commissie van twee beoordelaars."" —",https://publicaties.nvao.net/51a5ecfbdbe6e_rapport%20Notenboom%20hbo-ba%20Business%20Administration.pdf,Onbekend,Nog te checken,,175,,,,,,10000,hard,"175 studenten, opgegeven door directeur onderwijs Barbara Suijkerbuijk aan Dante (2026-08-20). Let op: een schatting van 2026-09-02 op basis van 150 medewerkers x klasgrootte kwam op 1.200-1.800 uit, maar die proxy weegt niet op tegen een getal uit de mond van hun eigen directeur onderwijs.",discovery-gesprek,geblokkeerd,Loopt al als lopend gesprek via Dante (bevestigd 02-09-2026). Geen koude outreach naar Notenboom-contacten zolang dat loopt.,,,,"Poort 0b duur, 2026-08-18: HAALT DE EIS. Grond: NVAO bachelor/master (structureel >1 jaar).",2026-09-02,lead-sourcing-nl
org_businesscoach-nederland,nl,BusinessCoach Nederland,,org_zelfstandig,"Post-hbo Register Business Coach (CPION); portfolio + eigen examens, eigen studiebegeleiders geven feedback",businesscoach.nl,Ja,"""Je studiebegeleider helpt je bij het opbouwen van een sterk portfolio, waarin je laat zien hoe je de theorie toepast in echte praktijksituaties. Je krijgt gerichte feedback"" plus eigen schriftelijk theorie-examen en mondeling examen —",https://www.businesscoach.nl/aansluiten/register-opleiding-businesscoach/,Ja,NRTO-lid,,12,12,https://www.businesscoach.nl/aansluiten/register-opleiding-businesscoach/,,,,10000,afgeleid,"Post HBO Register Business Coach: 18 dagen over een jaar, maximaal 12 deelnemers per groep, eerstvolgende start 23 september 2026. Rekensom: 1 startmoment per jaar x max 12 = circa 12 diplomagerichte lerenden per jaar.",https://www.businesscoach.nl/aansluiten/register-opleiding-businesscoach/,gekwalificeerd,,,,,moeder-tekst: Zelfstandig,2026-09-02,lead-sourcing-nl
org_calder-holding-capabel-onderwijs-groep,nl,Calder Holding / Capabel Onderwijs Groep,Calder Holding|Capabel Onderwijs Groep|Capabel,,"Particuliere mbo-groep plus NVAO-erkende hogeschool, 12 locaties",capabel.nl,Ja,"De examencommissie bewaakt, monitort en analyseert de kwaliteit van examinering en diplomering.",https://www.capabel.nl/kennis-inspiratie/capabel-onderwijs-staat-voor-kwaliteit,Ja,DUO RIO: bekostigingscode ERKEND (mbo) en RECHTSPERSOON_HO (Capabel Hogeschool),750,1500,1500,https://www.capabel.nl/over-capabel,10,,,100000,hard,ruim 750 medewerkers,https://www.calderholding.nl/,geblokkeerd,staat al in Close met status Not Interested,lead_FUGZyomfJhmbKVyfiubEcH7EMTdXKSAXihmV7WmlUCD,2026-09-02,,"GEBLOKKEERD, relatie loopt al. Onderwijsmerken onder de holding: Capabel Onderwijs (elf opleidingscentra, mbo/hbo/vakopleidingen zorg en welzijn), SBK Opleidingen (eerder Nee op poort 0) en TMO Fashion Business School (wel gekwalificeerd, aparte rij). Niet-onderwijs: Calder Werkt, Alexander Calder arbeidsintegratie (Belgie), Max Ernst GGZ, Plan Morgen GGZ, Jan Arends. Holding actief in NL, Engeland en Vlaanderen.",2026-09-02,lead-sourcing-nl
org_cbt,nl,CBT,CBT (Resultaat uit Opleiden),org_zelfstandig,Operatoropleidingen industrie (VAPRO-achtig profiel); examinerende partij onduidelijk - uitzoeken of bellen,cbtresultaatuitopleiden.nl,Onbekend,"""Bekijk onze erkende mbo-opleidingen voor operators"" —  ; industrieel opleider sinds 1994, maar wie de mbo-examens afneemt/beoordeelt is niet gedocumenteerd en CBT staat niet als eigen erkende instelling in het DUO-register",https://www.cbtresultaatuitopleiden.nl/,Ja,NRTO-lid,,,,,,,,,,,,kandidaat,,,,,moeder-tekst: Zelfstandig,2026-08-14,migratie
org_certify360-edtech-group,nl,Certify360 EdTech Group,Eikk Onderwijsgroep|Eikk Onderwijsgroep BV|Certify360,org_certify360-edtech-group,"Opleidingsgroep compliance, finance, vastgoed en sociaal domein; groepsbrede ingang, smaak 2",nrto.nl,Ja,"Moeder van 10 opleidingslabels: ""Education360 B.V. - Lindenhaeghe B.V. - Lindenhaeghe Examens B.V. - Lindenhaeghe International BV - Lindenhaeghe Opleidingen B.V. - FOI B.V. - IVA Opleidingen - CS Opleidingen B.V. - WWZ Academie B.V. - LearnCare Academy B.V. - Nederlandse Compliance Instituut B.V."" —  ; nakijkvolume bewezen bij WWZ Academie en NCI",https://www.nrto.nl/leden/lindenhaeghe-groep-bv/,Ja,"NRTO-lid, private equity (Capital A)",51-200 medewerkers (LinkedIn),3600,,,,,,33500,hard,"""leidt CS Opleidingen jaarlijks meer dan 3600 studenten op"" (alleen dochter CS Opleidingen; groep publiceert zelf geen totaal, statistiekblokken op certify360.com staan op 0. Zusterlabel Lindenhaeghe is groter maar draait vooral korte Wft/PE-bijscholing en examens)",https://cs-opleidingen.nl/actueel/persbericht,gekwalificeerd,,,,,"EIGENDOMSKAART 2026-09-02. Eigenaar is Capital A Investment Partners (Fund IV, vintage 2019), zie capitalapartners.nl/en/portfolio/certify360-edtech-group. De groep heette eerder Eikk Onderwijsgroep (opgericht 2019, Baarn) en is daarna hernoemd; privateequityinfo voert Lindenhaeghe nog onder 'Eikk Onderwijsgroep'. Labels volgens de Capital A-portfoliopagina: Lindenhaeghe (waarin Hoffelijk en Dukers en Baelemans zijn opgegaan), CS Opleidingen, FOI, Learncare, WWZ Academy, Examenadviesburo en COEL Toetscentra. Labels die alleen in de Eikk-persberichten staan en NIET op de Capital A-pagina: Kenneth Smit, MyCademy, icttrainingen.nl, Match and More Opleidingen, Florens en Dolphiq. Bron negen labels: mycademy.com/site/leerplatform-mycademy-sluit-zich-aan-bij-eikk-onderwijsgroep. Nog uit te zoeken: of die zes na de rebrand nog in de groep zitten of zijn afgestoten.",2026-09-02,lead-sourcing-nl
org_civas,nl,CIVAS,,org_civas-b-v,"Thuisstudie-opleider coaching, voeding en psychologie; eigen vakdocenten corrigeren alle opdrachten",civas.nl,Ja,"Eigen docenten corrigeren en cijferen alle huiswerkopdrachten: ""Stuur jij je huiswerk in per e-mail dan ontvang je uiterlijk binnen drie werkdagen de correcties van je docent retour."" —  ; diploma alleen als ""alle huiswerkopdrachten zijn ingeleverd en beoordeeld met minimaal een 5,5 of hoger"" — https://www.civas.nl/over-uw-studie/examens",https://www.civas.nl/over-uw-studie/huiswerk-en-begeleiding/,Ja,NRTO-lid,,,,,,,,,onbekend,"Gezocht op eigen site (over-civas, wat-doet-civas), Springest, oo.nl, NRTO/CRKBO. Geen enkel cursisten- of studentenaantal gepubliceerd. Wel kwalitatief, eigen site: ""het grootste en meest professionele opleidingsinstituut in zijn soort"" en ""meer dan 100 opleidingen"". Afleiden kan niet: thuisstudie met doorlopende open instroom, dus geen klassen om mee te rekenen.",https://www.civas.nl/over-civas/wat-doet-civas/,gekwalificeerd,,,,"GEEN CONTACT: GEEN CONTACT OPGELEVERD: Clay geeft alleen mensen die er niet meer werken. Nieuwe zoekactie nodig, of bellen.","Poort 0b duur, 2026-08-18: HAALT DE EIS. Grond: gemeten: 36 mnd.",2026-09-02,lead-sourcing-nl
org_civas-b-v,nl,Civas B.V.,,,,,Onbekend,,,Onbekend,,,,,,,,,,,,,kandidaat,,,,,"afgeleid uit de kolom Moeder / groep, niet zelf gekwalificeerd",2026-08-14,migratie
org_conducto-opleidingen-bv,nl,Conducto Opleidingen BV,,org_zelfstandig,Post-hbo inkoop & aanbesteden (CRKBO 2026-08-05),conducto.nl,Ja,"Post-hbo Inkoop & Aanbesteden: ""Tijdens de leergang worden twee huiswerkopdrachten ingeleverd voor een cijfer"" + ""een digitaal openboekexamen van drie uur""; Conducto examineert zelf, PHBO-stichting valideert alleen. 7 lesdagen over 5-8 mnd. —",https://inkoopjobs.nl/opleidingen/post-hbo-inkoop-aanbesteden-2/,Ja,CRKBO-geregistreerd,,,,,,,,,,,,gekwalificeerd,,,,"GEEN CONTACT: Label van Actos Groep; geen aparte publieke lead voor de opleidingentak. Clay op conducto.nl geeft de zustertak Conducto Inkoopadvies. Spoor: Actos Groep algemeen directeur Dannis de Redelijkheid, of de opleidingsmanager via KvK.","Domein gecorrigeerd 02-09-2026: stond op inkoopjobs.nl, dat is InkoopJobs B.V., een vacatureplatform van 3 man en een andere organisatie.",2026-09-02,dante
org_coniche,nl,Coniche,,org_zelfstandig,Post-hbo klantcontact en advies,coniche.nl,Ja,"""Wanneer je de volledige opleiding afrondt en je eindopdracht met succes verdedigt, ontvang je het erkende diploma Customer Experience Management."" Praktijkopdrachten moeten minimaal 10.000 euro waarde opleveren voor de eigen organisatie —",https://coniche.nl/opleidingen/hbo/post-hbo-customer-experience-management/,Onbekend,Nog te checken,,,,,,,,,onbekend,,,gekwalificeerd,,,,,moeder-tekst: Zelfstandig,2026-09-02,lead-sourcing-nl
org_cs-opleidingen,nl,CS Opleidingen,,org_certify360-edtech-group,"Opleider casemanagement verzuim en sociale zekerheid (CROV, RCCM, arbeidsdeskundige); eigen schriftelijk examen plus assessment",cs-opleidingen.nl,Ja,"""De opleiding Opleiding Casemanager Regie op Verzuim (CROV) bestaat uit het volgende programma met afsluitend een schriftelijk examen en een assessment"" en over het praktijkassessment: ""De beoordeling wordt uitgevoerd door een examinator."" Omvang: ""Circa 140 - 180 uur studiebelasting"", ""7 lesdagen plus examen (klassikaal op locatie)"" —  (Hobeon accrediteert, RSC is register; beoordeling ligt bij CS zelf",https://cs-opleidingen.nl/opleidingen/casemanager-regie-op-verzuim-crov,Ja,NRTO-lid via Lindenhaeghe Groep,onbekend; label van Certify360,,,,,,,,,,,gekwalificeerd,,,,,"GROEP IS GROOT, label zelf onbekend. Certify360 is de grootste aanbieder van verplichte scholing in de financiele sector (labels Lindenhaeghe, FOI, LearnCare, CS); Certify360 had 21 openstaande vacatures in Utrecht. CS zelf is marktleider casemanagement en fuseerde per 1-5-2026 met IVA. Bron: compliance-instituut.nl/insights + cs-opleidingen.nl/actueel/persbericht",2026-08-18,lead-sourcing-nl
org_de-berekuyl-academy,nl,De Berekuyl Academy,,org_zelfstandig,Post-hbo fysiotherapie (oedeem/oncologie); beoordelaar niet vindbaar - site handmatig checken of bellen,deberekuylacademy.nl,Onbekend,"Post-hbo oedeemfysiotherapie, basiscursus 18 contactdagen + MSc-traject lymfologie —  ; wie toetst/beoordeelt is niet gedocumenteerd (site blokkeert crawlers",https://deberekuylacademy.nl/oedeemfysiotherapie/,Ja,NRTO-lid,,,,,,,,,,,,kandidaat,,,,,moeder-tekst: Zelfstandig,2026-08-14,migratie
org_de-broedplaats-psychosynthese,nl,De Broedplaats (psychosynthese),,,,,Onbekend,,,Onbekend,,,,,,,,,,,,,kandidaat,,,,,"afgeleid uit berichten, niet gekwalificeerd door agent 1",2026-08-14,migratie
org_de-broedplaats-opleidingen-psychosynthese,nl,"De Broedplaats, opleidingen psychosynthese",,org_zelfstandig,Psychosynthese counselor/therapeut post-HBO (CRKBO 2026-08-05),broedplaats.academy,Ja,"Geaccrediteerde post-HBO beroepsopleiding counselor/therapeut met eigen beoordeeld schrijfwerk: ""een casusbeschrijving ... waarin eigen proces en praktijkervaring samen komen"", ""Groeps- en persoonlijke verslagen""; 21 lesdagen, onderdeel 3-jarig traject, eigen diploma. —",https://broedplaats.academy/jaar2/,Ja,CRKBO-geregistreerd,,,,,,,,,,,,afgevallen,"Afgevallen 2026-08-18 op besluit van Dante: te klein, klein trainersteam.",,,,moeder-tekst: Zelfstandig,2026-08-18,lead-sourcing-nl
org_de-complementair-groep,nl,De Complementair Groep,Complementair Groep|DCG,,opleidingsgroep (buy-and-build),complementairgroep.nl,Onbekend,,,Ja,eigen site,,,,,,,,,,,,kandidaat,,,,,"EIGENDOMSKAART 2026-09-02. Zeven merken volgens complementairgroep.nl/ondernemingen: Vijfhart, Cibit, AT Computing, Coach+Result, Sonnevelt, Vijfhart ARBO-opleidingen en Winc Academy. Master IT is in oktober 2024 aangesloten, Spiegel en Reflex Opleidingen in januari 2024, Safety First Opleidingen en Coach+Result in 2025, Sonnevelt daarna, Decisco in 2019. Actieve buy-and-build in de opleidingsmarkt. Eigenaar/investeerder NIET gevonden: geen investeerder genoemd op de eigen site en niet in de PE-portfolios die deze ronde zijn nagelopen. Alleen af te maken met een KvK-uittreksel met concernrelaties.",2026-09-02,lead-sourcing-nl
org_de-jeugdzorgacademie-bv,nl,De Jeugdzorgacademie BV,,org_zelfstandig,Jeugdzorg/zorg-welzijn,,Ja,"Poort 0 (eigen beoordeling): citaat van de leerroute 'De gedragswetenschapper: coaching, consultatie en werkbegeleiding' - 'De cursisten worden beoordeeld door de docent [...] Het schriftelijk reflectie verslag dat deelnemers voorafgaand aan laatste cursusdag mailen alsmede een presentatie van dat verslag voor de groep' (dejeugdzorgacademie.nl/wo-leerroutes/leerroute-gedragswetenschapper-in-de-jeugdzorg-wo/de-gedragswetenschapper-coaching-consultatie-en-werkbegeleiding.html). Poort 0b (duur): 6 studiedagen verspreid over enkele maanden, dus langer dan 2 weken. Toets 3 (particulier): BV, geen publiek bekostigde instelling. Toets 4 (sector): jeugdzorg/gedragswetenschap = sterk-sector (zorg/welzijn), met geschreven reflectieverslagen als toetsvorm. — [laatste-ronde-workflow 2026-08-07]",,Ja,CRKBO/NRTO-geregistreerd,2-10 medewerkers (LinkedIn),,,,,,,,onbekend,"Gezocht, niets gevonden. dejeugdzorgacademie.nl geopend: geen deelnemersaantallen, geen groepsgroottes, geen jaarverslag. Enige harde getal is het aanbod (""alle 87 cursussen""). Overwegend losse geaccrediteerde trainingen voor beroepsregistratie, met een paar langere routes (modulaire opleiding tot systeemtherapeut, TTC 132 uur).",,gekwalificeerd,,,,,moeder-tekst: Zelfstandig,2026-09-02,lead-sourcing-nl
org_de-voshaar,nl,De Voshaar,De Voshaar (Voshaar MBO Outdoorsports & Guiding),org_zelfstandig,Particulier rijkserkend mbo outdoor/sport (enige complete mbo-buitensportopleiding NL); klein,buitensportopleiding.nl,Ja,"Eigen erkende mbo Sport & Bewegen sinds 2015: ""De opleiding functioneert zelfstandig en is niet gekoppeld aan een ROC of andere onderwijsinstelling"", afstuderen op mbo-niveau 3 of 4 (BOL) —",https://buitensportopleiding.nl/,Ja,DUO-register: erkende niet-bekostigde mbo-instelling (OIE 30YA),,100,100,https://www.kiesmbo.nl/scholen/de-voshaar/de-voshaar,,,,10000,afgeleid,"Geen gepubliceerd aantal. KiesMBO: ""We hebben 2 opleidingen voor je op de school De Voshaar"" (Sport- en bewegingsleider n3, 2 jaar; Trainer-coach/Instructeur n4, 3 jaar). Rekensom: 5 leerjaren x 1 klas x ca. 20 studenten = ca. 100. LET OP: klasgrootte 20 is een aanname, niet uit een bron. Alles diplomagericht mbo (BOL), dus diploma = totaal.",https://www.kiesmbo.nl/scholen/de-voshaar/de-voshaar,gekwalificeerd,,,,,"Poort 0b duur, 2026-08-18: HAALT DE EIS. Grond: erkend mbo-diploma (structureel >1 jaar).",2026-09-02,lead-sourcing-nl
org_dental-best-practice,nl,Dental Best Practice,,org_zelfstandig,"Branche-opleiding tandartsassistenten (1 jaar, 18 modules); eigen opdrachten/toetsen/portfolio",dentalbestpractice.nl,Ja,"Opleiding tandartsassistent: ""De basisopleiding duurt ongeveer 1 jaar en bestaat uit 13 praktijkdagen"" met online leeromgeving met ""theorie, aangevuld met opdrachten en toetsen"", portfolio en huiswerk; diploma ""bij het positief afronden van de opleiding"", geen externe examinerende partij genoemd —",https://www.dentalbestpractice.nl/opleiding-tandartsassistent/,Ja,NRTO-lid,team van 21,,,,,,,,,,,afgevallen,Afgevallen 2026-08-18 op besluit van Dante: valt buiten de ICP.,,,,"MIDDEN-KLEIN. Team van 21 op de over-ons-pagina, 32 locatiepaginas in de sitemap, Academie Tandartsenpraktijk overgenomen per 1-1-2026. Bron: dentalbestpractice.nl/over-dental-best-practice-2",2026-08-18,lead-sourcing-nl
org_dentallect,nl,Dentallect,,org_zelfstandig,"Particulier rijkserkend mbo, tandartsassistenten (BBL + derde leerweg); eigen exameninstrumenten",dentalinfo.nl,Ja,"""Dentallect is door de Minister van Onderwijs, Cultuur en Wetenschap officieel erkend om de mbo-4 opleiding Tandartsassistent aan te bieden."" met ""zes deelcertificaten"" gekoppeld aan examens —  ; sinds 2022 door Certiforce gecertificeerd als leverancier van valide exameninstrumenten voor de eigen opleiding (https://dentallect.nl/examenleverancier-mbo-4/",https://www.dentalinfo.nl/kennis/dentallect-erkend-opleiding-mbo-4-tandartsassistent/,Ja,DUO-register: erkende niet-bekostigde mbo-instelling (OIE 31EA); NRTO-keurmerk,,,,,2,,,,afgeleid,"DUO RIO mbo-onderwijslicenties, peildatum 2026-09-02: 2 actieve, van elkaar verschillende erkende opleidingen op naam van Dentallect (bekostigingscode ERKEND, dus niet-bekostigd)",https://onderwijsdata.duo.nl/dataset/c416acd1-e083-4ec6-9203-3b20f98fe143/resource/820dd8a0-231f-4284-8dbb-3e3c4cb1dfc2/download/mbo_onderwijslicenties.csv,gekwalificeerd,,,,"GEEN CONTACT: Bedrijf van 4 man, op LinkedIn alleen een freelance schrijver en een externe developer. Belangrijker: Dentallect is volgens de eigen kanalen een product van Bohn Stafleu van Loghum (Springer-uitgeverij). Dat raakt poort 0, want een uitgever beoordeelt niet zelf het werk van lerenden. Eerst terug naar Agent 1 om te bepalen of Dentallect wel op de lijst hoort, daarna pas contact zoeken.",moeder-tekst: Zelfstandig,2026-09-02,lead-sourcing-nl
